CUSTOMER_ID,ASSESSMENT_YEAR,PRODUCT_DEMAND,OWNERS_MANAGEMENT,ACCESS_CREDIT,PROFITABILITY,SHORT_TERM_LIQUIDITY,MEDIUM_TERM_LIQUIDITY,GROUP_FLAG,TURNOVER,INDUSTRY,DEFAULT_FLAG
4306720,2007,57,56,54,50,50,40,1,26487357.89,Other,0
4608510,2008,53,49,53,52,50,48,1,26496536.49,Property and Construction Sectors,0
1588324,2001,65,60,55,50,50,50,1,26499813.61,Property and Construction Sectors,0
1561605,2004,50,55,50,50,50,50,1,26512393.15,Manufacturing,0
1588999,2004,55,55,50,50,50,50,1,26512393.15,Manufacturing,0
1553766,2008,60,60,50,40,40,55,1,26514032.23,Manufacturing,0
1619844,2008,65,65,65,65,60,60,1,26557824,Office Machinery and Computer Industries,0
2886933,2008,59,57,55,57,58,57,1,26569729.28,Extractive Industries ,0
3086314,2008,62,57,58,58,65,55,1,26572067.47,Manufacturing,0
3381805,2007,62,57,52,52,50,57,1,26582996.07,Office Machinery and Computer Industries,0
2828094,2007,58,62,58,58,60,60,1,26582996.07,Trade,0
3379311,2008,55,55,47,50,47,47,1,26584991.81,"Agriculture, Livestock and Fisheries",0
1573343,2008,53,56,49,53,54,53,1,26607098.34,Trade,0
3358761,2008,54,66,54,56,54,60,1,26651063.04,Trade,0
1592869,2008,60,67,63,41,50,63,1,26673033.82,Manufacturing,0
198632,2005,63,56,50,56,55,56,0,26674309.74,Manufacturing,0
1556562,2004,50,45,50,50,50,45,0,26733918,Manufacturing,0
1591070,2006,59,66,62,67,84,76,1,26735075.6,"Transport, Storage and Communications Infrastructure",0
1606837,2008,53,68,65,55,58,58,0,26768332.2,Property and Construction Sectors,0
3369631,2006,55,40,50,48,50,50,1,26772101,Trade,0
1619040,2008,50,50,50,40,45,50,1,26777757.35,Manufacturing,1
2889692,2006,60,59,58,55,57,55,1,26821483.27,Property and Construction Sectors,0
192417,2004,56,60,58,49,60,60,1,26824618.13,"Agriculture, Livestock and Fisheries",0
1600778,2003,55,60,55,55,55,40,1,26838228.84,Office Machinery and Computer Industries,0
1570717,2008,58,73,67,24,54,52,1,26839088.14,Manufacturing,0
4608137,2008,53,58,55,56,55,54,1,26853994.03,Property and Construction Sectors,0
4608137,2008,58,60,58,57,56,55,1,26853994.03,Property and Construction Sectors,0
1583416,2003,57,65,58,54,54,50,1,26855241.24,Manufacturing,0
4746352,2008,49,55,40,24,45,66,1,26855841.88,Other,0
1617369,2008,50,50,50,50,50,50,1,26860956.85,Property and Construction Sectors,0
1559767,2003,65,62,63,55,60,60,1,26918282.39,Property and Construction Sectors,0
1559018,2008,68,65,65,61,64,58,0,26944485.41,Trade,0
3383837,2006,60,65,50,50,50,50,1,26956360.91,Manufacturing,0
2414942,2007,51,60,51,25,30,36,1,26977563.51,"Agriculture, Livestock and Fisheries",0
2414942,2008,40,50,40,25,30,30,1,26977563.51,"Agriculture, Livestock and Fisheries",1
1570188,2008,40,50,40,50,30,30,1,26977563.51,Trade,0
1619040,2008,50,50,50,40,45,52,1,26992828.11,Manufacturing,1
2414942,2008,40,50,40,25,30,30,1,26995356.92,"Agriculture, Livestock and Fisheries",1
1608476,2005,60,60,55,55,55,55,0,27024930.37,Trade,0
1552707,2003,55,60,55,40,50,60,1,27027929.08,Trade,0
1576513,2005,50,70,50,40,50,40,0,27050211.65,Manufacturing,0
1556294,2003,65,65,60,55,55,60,1,27054968,Trade,0
1562284,2003,65,65,60,60,60,65,1,27054968,Other,0
2403264,2008,70,80,80,75,80,80,0,27085472.12,Office Machinery and Computer Industries,0
2409965,2006,52,56,50,48,50,52,1,27102520.14,Extractive Industries ,0
1594240,2006,54,56,52,52,52,50,1,27102520.14,Extractive Industries ,0
1554963,2005,70,65,65,45,65,80,1,27132270.66,Manufacturing,0
2397779,2004,73,71,68,78,74,77,1,27179909.38,Manufacturing,0
1598361,2006,60,56,56,56,56,56,0,27201462.16,Property and Construction Sectors,0
1587662,2006,70,70,50,60,55,60,1,27203649,Manufacturing,0
1564713,2004,60,60,60,60,60,65,1,27229208.74,"Transport, Storage and Communications Infrastructure",0
3079173,2004,60,70,60,50,50,70,1,27229208.74,"Transport, Storage and Communications Infrastructure",0
203904,2003,66,55,64,65,60,63,0,27254231.46,Property and Construction Sectors,0
4985633,2008,65,58,60,57,60,60,0,27257811.21,Manufacturing,0
4297500,2008,51,58,60,45,53,58,0,27273747.06,Property and Construction Sectors,0
1592871,2002,60,55,60,60,65,60,0,27282146.44,Property and Construction Sectors,0
1561616,2008,51,52,50,48,56,61,1,27290986.61,Manufacturing,0
1617451,2005,55,55,50,45,50,45,1,27331857.68,Trade,0
1556545,2008,67,55,52,57,53,51,0,27336785.87,Manufacturing,0
1561543,2008,54,54,50,42,60,60,0,27341415.46,Manufacturing,0
1556545,2008,63,55,55,57,53,51,0,27360377,Manufacturing,0
1556545,2008,63,55,55,57,53,51,0,27360377.36,Manufacturing,0
3374390,2006,65,70,60,65,60,65,1,27373365.03,Office Machinery and Computer Industries,0
3383043,2006,60,65,60,50,50,60,1,27373365.03,Other,0
2888754,2008,65,65,65,55,63,55,1,27405848.49,Manufacturing,0
1558667,2002,55,75,75,65,70,75,0,27408202.38,Trade,0
1552704,2004,61,60,64,51,59,58,1,27416597,"Transport, Storage and Communications Infrastructure",0
3366168,2008,62,57,55,51,51,55,0,27422517.51,Manufacturing,0
1553546,2008,64,70,60,52,84,74,0,27451735.58,Office Machinery and Computer Industries,0
1586027,2006,60,58,60,60,60,60,1,27457798,Property and Construction Sectors,0
1594599,2005,61,57,60,54,56,56,0,27461327.79,Manufacturing,0
1594286,2005,60,60,55,50,60,50,1,27470849.73,Property and Construction Sectors,0
4297500,2008,50,50,50,45,50,50,1,27477504.26,Property and Construction Sectors,0
189321,2004,65,66,60,55,60,60,1,27501700.73,Other,0
1600690,2003,65,55,55,50,60,60,0,27528906.04,Property and Construction Sectors,0
1600690,2003,65,55,60,53,65,60,0,27528906.04,Property and Construction Sectors,0
1556236,2003,65,65,65,65,65,65,0,27560053.12,Property and Construction Sectors,0
1557142,2008,59,54,58,57,54,53,1,27576864.5,Trade,0
1551736,2005,65,63,70,63,71,67,0,27588618.01,Manufacturing,0
1607021,2004,50,55,50,50,50,50,1,27591591.2,Trade,0
1600782,2005,70,70,70,70,70,70,1,27599855.22,Manufacturing,0
1596132,2006,50,50,50,50,50,50,1,27601850.62,Other,0
1588730,2003,60,60,60,55,60,55,1,27606840.56,Trade,0
3364402,2005,65,60,55,55,50,55,0,27608910.35,Property and Construction Sectors,0
1592971,2007,60,55,55,55,55,55,1,27671825.38,Property and Construction Sectors,0
1623933,2008,50,55,50,50,45,50,1,27675703.39,Manufacturing,0
1603713,2008,45,60,45,50,45,50,1,27680060.03,Manufacturing,1
201514,2004,55,55,45,55,45,50,1,27699599.95,Property and Construction Sectors,0
1581277,2004,55,58,50,45,50,45,0,27710819,Trade,0
1560076,2008,58,64,56,47,49,56,1,27720702.26,Manufacturing,0
1561279,2005,75,65,65,60,59,59,1,27747554.64,Property and Construction Sectors,0
1618766,2004,60,70,60,60,60,60,1,27756330.56,Manufacturing,0
1596432,2008,45,45,45,45,45,45,1,27772513.15,Property and Construction Sectors,1
1557419,2006,75,70,75,70,70,70,1,27773273.37,Manufacturing,0
1557019,2002,60,55,55,50,60,65,1,27811314.41,Manufacturing,0
1605863,2008,60,65,58,59,58,55,1,27822181.1,Manufacturing,0
4633434,2007,50,62,50,56,57,60,1,27822946.11,Property and Construction Sectors,1
1558749,2003,63,65,58,60,60,65,1,27823344.53,Hotels and Leisure,0
1609460,2005,63,66,52,53,55,50,1,27828924.43,Property and Construction Sectors,0
1556233,2003,65,65,60,55,55,55,1,27837518,Trade,0
202658,2007,60,65,53,53,53,53,0,27879075.16,Manufacturing,0
202658,2007,60,65,53,53,53,53,0,27879075.16,Manufacturing,0
202658,2007,60,65,53,53,53,53,0,27879075.16,Manufacturing,0
200419,2002,60,60,60,60,65,60,1,27882716.14,Trade,0
3374516,2006,60,55,58,56,60,53,1,27883976.38,Manufacturing,0
1597828,2004,56,60,54,52,54,58,1,27887907.62,Trade,0
1582244,2008,52,50,51,48,49,50,1,27915830.07,Other,0
1560027,2006,65,74,66,37,53,65,0,27935240.09,Trade,0
4492701,2008,63,62,61,63,50,58,1,27963568.35,Manufacturing,0
3988871,2008,45,50,40,40,40,40,1,27963763,Other,0
3068627,2008,51,54,56,46,68,51,1,27976702.89,Trade,0
1566540,2008,60,70,65,36,53,51,0,27985419.73,"Agriculture, Livestock and Fisheries",0
1564253,2008,48,50,48,48,50,52,1,28018345.29,Trade,1
1569332,2007,65,68,70,65,68,65,0,28021101.53,Property and Construction Sectors,0
3357060,2006,70,70,70,70,70,70,1,28032999.52,Office Machinery and Computer Industries,0
1586027,2008,50,55,60,45,70,58,1,28038361.43,Property and Construction Sectors,0
1582244,2008,52,50,51,48,49,50,1,28058011.85,Other,0
4527585,2008,68,70,65,70,68,56,1,28062869.88,Manufacturing,0
1556233,2007,51,50,50,51,50,50,1,28079265.48,Trade,0
1560238,2008,51,60,61,62,60,65,1,28088938.41,Manufacturing,0
2831120,2008,50,50,50,50,50,50,1,28121427,Other,1
3067877,2007,50,65,52,51,55,50,1,28135514.71,Trade,0
2821847,2007,50,65,50,50,50,50,1,28135514.71,Trade,0
201105,2002,65,60,65,70,70,70,0,28148000,"Transport, Storage and Communications Infrastructure",0
1605149,2005,65,70,70,65,65,65,1,28186921.48,Trade,0
1559156,2006,66,70,69,68,68,70,0,28216013.49,Manufacturing,0
4630475,2008,62,60,60,50,60,60,1,28283604.66,Manufacturing,0
4630475,2008,70,70,70,70,70,70,1,28283604.66,Manufacturing,0
195148,2005,61,50,53,51,51,50,1,28288100,Other,0
193980,2003,65,67,73,69,74,69,0,28334897.03,Office Machinery and Computer Industries,0
1594176,2000,55,75,55,50,60,65,1,28338176.28,Manufacturing,0
191479,2004,60,60,50,52,55,55,1,28340000,Other,0
4608239,2008,62,60,50,50,50,50,1,28343495.36,Property and Construction Sectors,0
208335,2002,55,50,55,60,55,55,0,28351404.59,"Electricity, Gas and Water ",0
208967,2004,60,90,60,55,60,55,1,28354519.15,Manufacturing,0
200653,2008,54,55,58,54,55,56,1,28364055.24,Manufacturing,0
1564927,2005,55,60,55,57,55,55,1,28370428.45,Property and Construction Sectors,0
1581045,2005,55,55,53,58,53,53,1,28370428.45,"Electricity, Gas and Water ",0
1607904,2006,60,60,55,55,55,55,1,28418032.12,"Transport, Storage and Communications Infrastructure",0
1558909,2003,60,55,60,50,60,60,0,28426380.5,Manufacturing,0
1570619,2003,65,75,70,70,70,60,1,28452043.46,Manufacturing,0
1558754,2003,67,65,68,65,65,68,1,28464690.75,Property and Construction Sectors,0
1559568,2001,50,50,50,40,40,40,0,28515913.8,Manufacturing,1
208877,2004,58,51,56,59,55,55,1,28517811.81,Property and Construction Sectors,0
3359440,2006,58,56,55,50,55,50,0,28535331,"Transport, Storage and Communications Infrastructure",0
3080066,2006,48,55,54,45,50,55,1,28539017,Trade,0
2397673,2004,60,60,60,50,50,50,1,28551795.82,Manufacturing,0
1595805,2006,58,48,49,50,48,49,1,28574050.12,Manufacturing,0
4633185,2008,50,50,50,50,50,50,1,28608768.89,Hotels and Leisure,0
1552082,2005,57,63,59,57,60,57,0,28630445,Manufacturing,0
1560881,2006,60,65,60,60,65,65,1,28640591.57,Manufacturing,0
199806,2008,49,55,53,54,54,53,0,28683095.69,Property and Construction Sectors,1
1560132,2008,52,60,60,55,45,50,1,28696262.91,Other,0
1560173,2004,65,60,60,50,50,50,0,28760732.03,Property and Construction Sectors,0
1560959,2002,65,60,60,55,60,65,0,28764463.59,Manufacturing,0
1553094,2005,59,65,62,52,57,60,1,28793791.29,Manufacturing,0
3371309,2008,55,50,50,45,50,55,0,28794444.38,Office Machinery and Computer Industries,0
1574057,2006,55,50,50,50,50,50,1,28821430.98,Office Machinery and Computer Industries,0
1568440,2004,55,40,50,50,55,60,1,28825316.56,Manufacturing,0
4335846,2008,50,65,55,55,55,50,0,28831294.79,Trade,1
1590107,2005,72,70,68,70,72,72,0,28838093.85,Property and Construction Sectors,0
1593363,2004,50,50,50,50,50,50,0,28866150.64,Manufacturing,0
2417394,2008,50,50,40,40,45,50,1,28869085.84,Hotels and Leisure,0
2810701,2008,55,60,60,50,55,55,0,28869812.4,Manufacturing,0
2888445,2008,62,62,50,52,52,54,1,28884039.34,Extractive Industries ,0
4306760,2008,55,60,50,55,55,60,1,28891816.86,Property and Construction Sectors,0
1557306,2008,49,49,49,49,49,49,1,28918836,Manufacturing,0
1557306,2008,55,58,52,53,48,55,1,28918836,Manufacturing,0
1616829,2006,58,50,50,45,45,50,1,28945940.81,Office Machinery and Computer Industries,0
4414978,2008,51,51,50,50,49,50,0,28962564.74,Office Machinery and Computer Industries,1
1558134,2008,55,50,45,44,45,45,1,29094914.76,Trade,0
1579362,2007,58,55,56,55,58,50,1,29105892.08,Property and Construction Sectors,0
1633255,2008,50,40,40,45,35,45,1,29147567.65,Extractive Industries ,1
190471,2004,55,50,50,50,50,50,0,29165012.44,Trade,0
1573842,2007,59,55,54,53,58,52,1,29188751,Trade,0
1598034,2008,55,58,55,53,60,58,1,29209443.57,Manufacturing,0
1621932,2008,50,70,40,35,50,50,1,29220705.82,Manufacturing,0
1577421,2004,50,51,50,75,55,35,1,29227363.92,Manufacturing,0
1581158,2004,53,70,53,56,57,55,1,29236147.56,Manufacturing,0
1558205,2004,65,58,60,58,58,60,1,29237353.74,Property and Construction Sectors,0
189484,2002,55,60,58,50,57,58,0,29238169.12,Manufacturing,0
1589929,2002,65,60,65,55,65,60,1,29248888.64,Property and Construction Sectors,0
1557019,2003,60,55,50,50,55,50,1,29250129.41,Manufacturing,0
1559582,2008,80,88,83,53,71,80,0,29278308.99,Manufacturing,0
1622715,2008,47,60,54,45,56,51,1,29354597.4,Trade,1
1561116,2007,60,50,65,75,73,58,1,29375192.34,Manufacturing,0
1555669,2002,65,55,55,60,45,50,1,29381005.6,"Agriculture, Livestock and Fisheries",0
4006527,2008,55,60,55,55,55,50,1,29388140.89,Office Machinery and Computer Industries,0
1606522,2006,65,65,50,50,45,55,1,29393422.58,Property and Construction Sectors,0
4438052,2006,51,51,51,51,51,51,1,29399559.98,Trade,0
1561704,2004,65,59,64,64,65,65,1,29401585.35,Property and Construction Sectors,0
1553564,2004,55,64,55,54,55,54,1,29401585.35,Manufacturing,0
1557682,2003,70,60,45,50,50,50,0,29418465.32,Manufacturing,0
1554074,2008,50,60,50,50,50,50,1,29419665.74,Trade,0
1570094,2002,60,60,55,60,60,65,1,29430000,Manufacturing,0
3079270,2004,60,55,50,45,45,45,1,29459969.68,Office Machinery and Computer Industries,0
1604339,2008,70,56,51,66,65,56,1,29460054,Property and Construction Sectors,0
4307511,2008,62,55,51,50,50,50,1,29460054,Property and Construction Sectors,0
1602862,2005,50,50,45,45,50,50,0,29493497.95,Property and Construction Sectors,0
1572149,2005,67,69,70,62,67,62,0,29502000.46,Trade,0
1583163,2005,60,61,59,62,59,57,0,29506612.63,Manufacturing,0
1583163,2006,62,58,60,62,63,62,0,29506612.63,Manufacturing,0
1574883,2008,55,55,55,55,55,55,1,29508042.02,Property and Construction Sectors,0
1563552,2006,56,60,60,43,53,63,0,29519240.43,Manufacturing,0
1558134,2008,55,55,45,45,45,45,1,29529971.3,Trade,0
1576887,2005,55,50,50,50,50,50,1,29537532.96,Trade,0
4416406,2008,65,60,55,50,50,55,1,29543689.81,Trade,0
1633255,2008,50,40,40,45,35,45,1,29547856.52,Extractive Industries ,1
2810761,2005,61,60,54,52,55,46,1,29564926.87,Trade,0
2921847,2005,61,62,55,51,53,52,0,29573579.6,Trade,0
1558139,2002,65,65,60,60,55,55,1,29594629.36,Manufacturing,0
2824566,2005,55,51,50,51,47,50,1,29665026.98,"Transport, Storage and Communications Infrastructure",0
2818890,2002,70,20,55,55,60,60,0,29680357.72,Property and Construction Sectors,0
1562413,2004,55,60,55,55,55,55,1,29682113.82,Trade,0
4787863,2007,70,70,70,60,60,60,0,29716376.15,Trade,0
1611470,2007,49,50,45,48,48,45,0,29720679.52,Manufacturing,0
2409689,2007,60,80,75,65,75,70,0,29743509.93,Other,0
1553949,2006,58,62,59,59,61,60,1,29750478.18,Manufacturing,0
1580644,2006,65,70,55,55,60,55,1,29768883.91,Property and Construction Sectors,0
1579410,2005,55,50,55,60,65,60,1,29787005.18,Trade,0
1578843,2004,60,55,55,50,50,50,1,29853386.85,Trade,0
1619605,2006,58,60,68,68,63,66,1,29865365,Manufacturing,0
2810701,2008,55,60,60,50,55,55,0,29889629.87,Manufacturing,0
3077666,2004,50,68,45,45,50,55,1,29919176.51,Manufacturing,0
1564359,2008,60,60,60,65,65,65,1,29938773.54,"Transport, Storage and Communications Infrastructure",0
1571791,2005,50,60,45,45,45,45,0,29949068,Trade,0
1588095,2003,65,61,68,65,64,60,0,29955218.2,Manufacturing,0
1590964,2003,65,60,60,55,55,55,1,29961288.11,Manufacturing,0
1608815,2003,65,66,65,55,58,60,1,29981576.19,Manufacturing,0
1633255,2008,50,40,45,50,38,45,1,29996133.97,Extractive Industries ,1
1633793,2004,66,75,71,62,63,55,1,30013119.69,Other,0
1562125,2000,60,60,65,60,55,60,0,30026564.74,Manufacturing,0
1582287,2008,58,72,59,52,52,55,1,30050572,Manufacturing,0
1558974,2004,60,55,60,60,60,65,1,30086724.52,Manufacturing,0
4304790,2008,50,50,50,50,50,50,1,30089453.3,Manufacturing,0
1597279,2002,60,65,60,55,55,55,0,30089647,Trade,0
1629497,2004,50,50,50,60,50,50,1,30119284.46,Manufacturing,0
197745,2008,57,59,50,40,54,54,1,30120000,Manufacturing,0
1553790,2008,55,52,52,51,49,47,1,30127102.95,Manufacturing,0
3415231,2000,60,60,55,55,50,50,1,30167772.25,Office Machinery and Computer Industries,0
2404556,2008,52,64,50,54,50,52,1,30172848.77,Extractive Industries ,0
2404556,2008,52,64,54,54,54,54,1,30186037.61,Extractive Industries ,0
202326,2003,60,60,60,60,55,65,0,30229813.48,Manufacturing,0
1589849,2005,60,59,55,52,55,53,1,30233783.7,Trade,0
3082278,2004,58,56,61,52,63,65,0,30308055.01,Trade,0
1596494,2005,70,65,65,70,80,60,1,30308681.7,"Electricity, Gas and Water ",0
1603231,2003,55,70,60,70,65,55,1,30328019.29,Property and Construction Sectors,0
191030,2007,67,66,68,66,66,63,1,30362527.73,Manufacturing,0
3371285,2006,50,50,47,50,50,50,0,30386000,Manufacturing,0
1585522,2005,51,57,50,50,50,45,1,30389662.13,Manufacturing,0
3365995,2008,50,51,50,51,50,51,1,30392888.45,Office Machinery and Computer Industries,0
3361122,2008,50,51,50,51,50,51,1,30392888.45,Manufacturing,0
1588138,2008,54,55,53,50,52,53,0,30397017.61,Trade,0
1559772,2008,58,65,65,60,75,70,1,30420098.97,Manufacturing,0
2810761,2008,60,59,54,52,53,46,1,30420721.7,Trade,0
1619414,2006,55,70,55,53,50,50,1,30515297.81,Manufacturing,0
203080,2004,68,60,58,60,60,60,0,30532519.57,Trade,0
4987544,2008,65,60,65,60,65,60,1,30569845.64,Property and Construction Sectors,0
1559767,2005,65,62,63,55,60,60,1,30588231.37,Property and Construction Sectors,0
1594707,2008,60,57,59,69,70,72,1,30630001.39,Trade,0
1588730,2008,50,51,51,48,50,51,1,30641623.73,Trade,0
4380574,2007,59,59,60,52,64,64,1,30649547.3,Property and Construction Sectors,0
1583214,2004,66,53,58,55,58,58,1,30650634.09,Manufacturing,0
1593548,2006,60,70,60,60,65,60,1,30654685.34,Trade,0
1607278,2006,60,65,58,57,61,58,1,30664406.65,Trade,0
201186,2003,70,70,70,50,65,70,1,30664684.51,Manufacturing,0
205889,2008,59,55,65,82,60,90,1,30679067.08,Manufacturing,0
2887559,2008,55,51,47,45,44,46,1,30696626.58,Other,0
1585789,2006,65,60,65,60,63,63,1,30712799,Property and Construction Sectors,0
1590982,2003,73,64,64,68,65,60,1,30752825.35,Property and Construction Sectors,0
1558749,2004,63,65,63,60,60,70,1,30763212.51,Hotels and Leisure,0
1628034,2005,53,55,51,52,52,51,1,30770101.97,Office Machinery and Computer Industries,0
1552433,2008,64,60,55,54,60,63,1,30857551.5,Manufacturing,0
1615219,2005,66,57,65,60,65,64,0,30916774.46,Manufacturing,0
1551188,2002,51,73,60,50,53,45,1,30939756.88,Manufacturing,0
1564833,2007,60,60,60,65,65,60,1,30981868.17,Property and Construction Sectors,0
1575275,2008,53,58,52,53,51,48,0,30999823,Manufacturing,0
2412996,2006,55,55,55,50,55,60,1,31009231.86,Trade,0
3079035,2005,62,65,55,57,62,60,1,31028235.64,Trade,0
189392,2003,55,78,52,58,58,50,1,31030867,Manufacturing,0
1564777,2008,56,62,52,66,57,59,1,31082480,Property and Construction Sectors,0
1611487,2008,58,58,54,51,55,51,1,31096767.79,Trade,0
199609,2008,67,62,58,59,59,60,1,31128230,Manufacturing,0
3380063,2008,59,58,55,59,60,60,1,31128230,Manufacturing,0
3380063,2008,60,59,55,60,61,61,1,31145016,Manufacturing,0
199609,2008,70,62,59,60,60,62,1,31145016,Manufacturing,0
2921635,2007,50,50,50,50,50,50,1,31207797.85,Property and Construction Sectors,1
2889254,2007,70,60,54,53,52,52,1,31207797.85,Manufacturing,0
1605773,2002,60,60,50,55,60,60,1,31229262.75,"Transport, Storage and Communications Infrastructure",0
1570900,2008,57,60,53,50,56,52,1,31255483.98,"Transport, Storage and Communications Infrastructure",0
1610025,2006,45,60,50,45,50,50,1,31319657.98,Manufacturing,1
1583264,2007,56,57,59,58,59,59,1,31326393.75,Trade,0
1575605,2002,60,70,70,65,70,60,1,31338359.84,Trade,0
190842,2003,60,60,60,60,60,65,0,31353686.39,Property and Construction Sectors,0
1570565,2008,62,60,53,66,55,50,0,31365444,"Transport, Storage and Communications Infrastructure",0
4929469,2008,62,65,58,53,56,55,1,31396007.39,Manufacturing,0
197814,2005,65,70,65,65,65,60,0,31396072.71,Trade,0
1592094,2006,59,60,51,54,52,50,1,31409474.31,Manufacturing,0
2409861,2005,58,60,50,51,52,55,1,31418105.06,Manufacturing,0
1576776,2008,40,45,45,45,45,40,0,31421532.53,Property and Construction Sectors,0
1576776,2008,40,45,45,45,45,40,0,31421532.53,Property and Construction Sectors,0
1579005,2008,62,66,55,54,77,63,1,31425556.72,Property and Construction Sectors,0
1553256,2008,65,63,63,62,63,64,1,31435394.13,Manufacturing,0
1593087,2004,70,70,65,70,65,70,1,31469181.51,Trade,0
1613629,2008,45,50,30,45,40,30,1,31524498.8,Property and Construction Sectors,1
1553105,2005,65,60,70,75,75,70,0,31533620,Manufacturing,0
1585179,2004,60,65,60,60,65,55,1,31547548.78,Trade,0
1556758,2008,65,60,59,68,62,65,0,31550945,Property and Construction Sectors,0
1594181,2008,48,58,48,45,40,50,0,31555220.96,Trade,0
1610612,2008,60,70,45,58,50,50,1,31582227.28,Other,0
1552136,2002,70,55,50,50,50,50,1,31583227,"Transport, Storage and Communications Infrastructure",0
3360957,2008,57,70,56,39,57,61,1,31612698.17,Office Machinery and Computer Industries,0
194455,2005,59,55,55,59,59,59,1,31621433.2,Manufacturing,0
1554909,2008,65,70,70,60,70,75,1,31627211.36,Property and Construction Sectors,0
1585232,2002,70,65,70,65,65,65,1,31631481.92,Property and Construction Sectors,0
1633433,2008,73,74,71,61,73,71,1,31661770.66,Manufacturing,0
3074618,2004,60,60,65,60,60,60,0,31672043.38,Trade,0
1583499,2008,68,63,62,85,90,79,0,31694435.13,Manufacturing,0
3388602,2008,55,60,55,50,55,55,1,31710300.39,Office Machinery and Computer Industries,0
3357050,2007,62,65,58,51,55,50,1,31739986.24,Trade,0
1617384,2004,55,60,45,45,55,50,1,31794534.81,Property and Construction Sectors,0
3369167,2007,65,65,60,60,60,60,1,31857379.52,Property and Construction Sectors,0
1552117,2007,54,55,59,55,62,58,1,31889324.15,Trade,0
1624392,2008,56,61,55,50,51,50,1,31890305.01,Office Machinery and Computer Industries,0
1624981,2004,60,65,60,50,60,60,1,31918740.77,Property and Construction Sectors,0
3357337,2007,70,65,65,65,70,70,1,31920416.97,Manufacturing,0
1611976,2007,62,65,65,55,70,65,1,31932315.86,Property and Construction Sectors,0
1630482,2008,55,73,55,45,55,50,0,31932375,Other,0
1596570,2003,60,60,55,55,60,60,0,31953347.49,Manufacturing,0
4308045,2008,55,65,60,45,50,45,1,31959629.17,"Agriculture, Livestock and Fisheries",0
4309092,2008,40,50,50,50,50,50,1,31959629.17,Trade,1
2820547,2004,65,70,60,60,65,60,1,31975834.61,Trade,0
3081075,2008,60,70,70,50,70,60,1,31986660.18,Property and Construction Sectors,0
1594976,2007,65,50,55,50,55,55,0,32011975,Trade,0
1632486,2003,60,75,60,70,70,70,1,32015871.96,Property and Construction Sectors,0
2406589,2006,65,50,45,55,45,45,1,32035450.23,Manufacturing,0
1575988,2006,60,65,60,60,60,60,1,32045384.28,Property and Construction Sectors,0
206600,2004,55,68,55,45,45,50,1,32059429,Manufacturing,0
205989,2001,65,65,65,70,65,60,0,32059788.68,Office Machinery and Computer Industries,0
1556201,2005,70,61,60,58,60,58,1,32067341.72,Trade,0
3464446,2008,45,58,50,55,55,44,0,32098385.47,Property and Construction Sectors,0
3083270,2008,58,60,55,52,56,58,1,32107287.57,Trade,0
4303329,2007,65,65,65,65,65,65,1,32114445.04,Office Machinery and Computer Industries,0
190397,2008,70,70,70,75,65,65,1,32206808.43,Manufacturing,0
4632785,2007,55,60,50,50,50,50,1,32223044.63,Manufacturing,0
1608248,2003,60,65,65,60,60,65,1,32258007,Manufacturing,0
1582155,2006,58,55,52,50,55,55,1,32298382.23,Trade,0
1552027,2007,51,59,55,51,60,57,1,32331771.56,Manufacturing,0
1610374,2006,50,55,50,45,50,49,1,32342485.65,"Transport, Storage and Communications Infrastructure",0
1552082,2008,55,61,58,58,58,58,0,32362150,Manufacturing,0
1597212,2008,65,50,55,50,56,56,1,32368606.63,Property and Construction Sectors,0
1586665,2008,48,50,49,45,45,50,1,32392451,"Transport, Storage and Communications Infrastructure",0
1565056,2008,57,60,68,71,70,72,1,32432082.13,Property and Construction Sectors,0
3966008,2006,65,75,50,55,55,55,1,32446710.76,Property and Construction Sectors,0
1559935,2004,63,59,55,55,60,58,0,32479710.28,Manufacturing,0
1574174,2004,60,60,55,55,55,58,0,32500902.3,Other,0
1576513,2003,60,70,55,50,50,50,0,32523782,Manufacturing,0
2397673,2007,60,65,50,46,52,55,1,32534969.95,Manufacturing,0
2818548,2005,65,60,63,62,59,60,1,32606610.32,Manufacturing,0
4308010,2006,60,70,60,50,50,70,1,32640704.18,Trade,0
208303,2007,50,50,45,50,45,50,1,32724301.8,Property and Construction Sectors,1
1559090,2003,57,57,55,59,53,52,1,32769044.76,Property and Construction Sectors,0
1559087,2003,57,60,50,50,50,50,1,32769044.76,Manufacturing,0
190881,2003,61,56,62,68,60,60,1,32769044.76,Other,0
1570643,2003,50,45,45,47,50,50,0,32776001.99,Manufacturing,1
190842,2007,55,60,60,60,60,65,0,32871861.01,Property and Construction Sectors,0
1592011,2004,70,70,70,60,70,70,1,32876460.66,"Transport, Storage and Communications Infrastructure",0
1568700,2008,55,65,53,50,55,60,1,32876700.93,"Transport, Storage and Communications Infrastructure",0
1552399,2008,62,68,58,55,58,55,1,32923534.78,Trade,0
1556748,2005,58,57,60,57,55,59,0,32992515.72,Manufacturing,0
1553269,2003,65,60,65,60,65,60,1,33007296,Trade,0
1578855,2008,55,59,55,56,55,58,1,33035931.13,Property and Construction Sectors,0
197562,2003,59,65,65,58,58,67,1,33046313.99,Trade,0
1560292,2005,55,60,65,62,55,62,1,33066408.04,Manufacturing,0
